layer_name,input,kv_cache,tp_size,latency(ns)
final_layernorm,1649,0,1,152975
lm_head,1649,0,1,736
embedding,1650,0,1,58463
input_layernorm,1650,0,1,152591
q_proj,1650,0,1,242430
k_proj,1650,0,1,38144
rope,1650,0,1,243999
post_layernorm,1650,0,1,152127
gate_proj,1650,0,1,864
up_proj,1650,0,1,879
act_fn,1650,0,1,136511
final_layernorm,1650,0,1,151376
lm_head,1650,0,1,736
embedding,1651,0,1,62160
input_layernorm,1651,0,1,157870
q_proj,1651,0,1,249149
k_proj,1651,0,1,39728
rope,1651,0,1,257263
post_layernorm,1651,0,1,156495
gate_proj,1651,0,1,1023
up_proj,1651,0,1,752
act_fn,1651,0,1,137982
final_layernorm,1651,0,1,156974
lm_head,1651,0,1,736
embedding,1652,0,1,62031
input_layernorm,1652,0,1,157006
q_proj,1652,0,1,247663
k_proj,1652,0,1,39855
rope,1652,0,1,254637
post_layernorm,1652,0,1,155760
gate_proj,1652,0,1,896
up_proj,1652,0,1,879
act_fn,1652,0,1,138127
final_layernorm,1652,0,1,155951
lm_head,1652,0,1,736
embedding,1653,0,1,60640
input_layernorm,1653,0,1,156208
q_proj,1653,0,1,246639
k_proj,1653,0,1,39294
rope,1653,0,1,251535
post_layernorm,1653,0,1,155455
gate_proj,1653,0,1,992
up_proj,1653,0,1,848
act_fn,1653,0,1,137711
final_layernorm,1653,0,1,154783
lm_head,1653,0,1,736
embedding,1654,0,1,61184
input_layernorm,1654,0,1,156847
q_proj,1654,0,1,247263
k_proj,1654,0,1,39247
rope,1654,0,1,253247
post_layernorm,1654,0,1,155662
gate_proj,1654,0,1,1008
up_proj,1654,0,1,1008
act_fn,1654,0,1,137903
final_layernorm,1654,0,1,155278
lm_head,1654,0,1,736
embedding,1655,0,1,60719
input_layernorm,1655,0,1,156575
q_proj,1655,0,1,246976
k_proj,1655,0,1,39328
rope,1655,0,1,254256
post_layernorm,1655,0,1,155391
gate_proj,1655,0,1,880
up_proj,1655,0,1,1024
act_fn,1655,0,1,137758
final_layernorm,1655,0,1,155311
lm_head,1655,0,1,736
embedding,1656,0,1,59823
input_layernorm,1656,0,1,154784
q_proj,1656,0,1,245757
k_proj,1656,0,1,39136
rope,1656,0,1,249598
post_layernorm,1656,0,1,153727
gate_proj,1656,0,1,1008
up_proj,1656,0,1,736
act_fn,1656,0,1,137679
final_layernorm,1656,0,1,153727
lm_head,1656,0,1,736
embedding,1657,0,1,59423
input_layernorm,1657,0,1,153887
q_proj,1657,0,1,244287
k_proj,1657,0,1,38862
rope,1657,0,1,245454
post_layernorm,1657,0,1,153583
gate_proj,1657,0,1,880
up_proj,1657,0,1,1008
act_fn,1657,0,1,137471
final_layernorm,1657,0,1,153374
lm_head,1657,0,1,736
embedding,1658,0,1,61407
input_layernorm,1658,0,1,157375
q_proj,1658,0,1,248558
k_proj,1658,0,1,39551
rope,1658,0,1,255213
post_layernorm,1658,0,1,156013
gate_proj,1658,0,1,736
up_proj,1658,0,1,1007
act_fn,1658,0,1,137919
final_layernorm,1658,0,1,156143
lm_head,1658,0,1,736
embedding,1659,0,1,62624
input_layernorm,1659,0,1,158735
q_proj,1659,0,1,251934
k_proj,1659,0,1,40304
rope,1659,0,1,261584
post_layernorm,1659,0,1,158158
gate_proj,1659,0,1,1008
up_proj,1659,0,1,736
act_fn,1659,0,1,138895
final_layernorm,1659,0,1,157969
lm_head,1659,0,1,736
embedding,1660,0,1,61375
input_layernorm,1660,0,1,157551
q_proj,1660,0,1,248973
k_proj,1660,0,1,39888
rope,1660,0,1,255166
post_layernorm,1660,0,1,156735
gate_proj,1660,0,1,1040
up_proj,1660,0,1,736
act_fn,1660,0,1,138880
final_layernorm,1660,0,1,156398
lm_head,1660,0,1,736
embedding,1661,0,1,60000
input_layernorm,1661,0,1,156222
q_proj,1661,0,1,248030
k_proj,1661,0,1,39311
rope,1661,0,1,253839
post_layernorm,1661,0,1,156383
gate_proj,1661,0,1,1040
up_proj,1661,0,1,879
act_fn,1661,0,1,138542
final_layernorm,1661,0,1,156383
lm_head,1661,0,1,736
embedding,1662,0,1,61664
input_layernorm,1662,0,1,157935
q_proj,1662,0,1,249917
k_proj,1662,0,1,39888
rope,1662,0,1,256796
post_layernorm,1662,0,1,157247
gate_proj,1662,0,1,1056
up_proj,1662,0,1,960
act_fn,1662,0,1,138430
final_layernorm,1662,0,1,156879
lm_head,1662,0,1,736
embedding,1663,0,1,59824
input_layernorm,1663,0,1,154478
q_proj,1663,0,1,244590
k_proj,1663,0,1,38703
rope,1663,0,1,246333
post_layernorm,1663,0,1,153408
gate_proj,1663,0,1,736
up_proj,1663,0,1,991
act_fn,1663,0,1,138815
final_layernorm,1663,0,1,154415
lm_head,1663,0,1,736
embedding,1664,0,1,65616
input_layernorm,1664,0,1,162111
q_proj,1664,0,1,256303
k_proj,1664,0,1,40848
rope,1664,0,1,269808
post_layernorm,1664,0,1,161504
gate_proj,1664,0,1,1040
up_proj,1664,0,1,1056
act_fn,1664,0,1,139440
final_layernorm,1664,0,1,161344
lm_head,1664,0,1,736
embedding,1665,0,1,62447
input_layernorm,1665,0,1,158399
q_proj,1665,0,1,250701
k_proj,1665,0,1,39616
rope,1665,0,1,257087
post_layernorm,1665,0,1,157710
gate_proj,1665,0,1,1008
up_proj,1665,0,1,992
act_fn,1665,0,1,136911
final_layernorm,1665,0,1,157584
lm_head,1665,0,1,736
embedding,1666,0,1,60991
input_layernorm,1666,0,1,157743
q_proj,1666,0,1,248382
k_proj,1666,0,1,39308
rope,1666,0,1,251087
post_layernorm,1666,0,1,156799
gate_proj,1666,0,1,896
up_proj,1666,0,1,976
act_fn,1666,0,1,137167
final_layernorm,1666,0,1,157327
lm_head,1666,0,1,736
embedding,1667,0,1,60144
input_layernorm,1667,0,1,156031
q_proj,1667,0,1,246896
k_proj,1667,0,1,38639
rope,1667,0,1,249358
post_layernorm,1667,0,1,155376
gate_proj,1667,0,1,1040
up_proj,1667,0,1,879
act_fn,1667,0,1,136799
final_layernorm,1667,0,1,155919
lm_head,1667,0,1,736
embedding,1668,0,1,59504
input_layernorm,1668,0,1,155327
q_proj,1668,0,1,245918
k_proj,1668,0,1,38512
rope,1668,0,1,247551
post_layernorm,1668,0,1,155120
gate_proj,1668,0,1,1024
up_proj,1668,0,1,1008
act_fn,1668,0,1,137119
final_layernorm,1668,0,1,154111
lm_head,1668,0,1,736
embedding,1669,0,1,60256
input_layernorm,1669,0,1,155136
q_proj,1669,0,1,245597
k_proj,1669,0,1,38239
rope,1669,0,1,245967
post_layernorm,1669,0,1,154015
gate_proj,1669,0,1,1040
up_proj,1669,0,1,736
act_fn,1669,0,1,136751
final_layernorm,1669,0,1,155105
lm_head,1669,0,1,736
embedding,1670,0,1,60880
input_layernorm,1670,0,1,159405
q_proj,1670,0,1,251759
k_proj,1670,0,1,39311
rope,1670,0,1,258974
post_layernorm,1670,0,1,158527
gate_proj,1670,0,1,736
up_proj,1670,0,1,1008
act_fn,1670,0,1,137471
final_layernorm,1670,0,1,159264
lm_head,1670,0,1,736
embedding,1671,0,1,63743
input_layernorm,1671,0,1,161487
q_proj,1671,0,1,255309
k_proj,1671,0,1,40320
rope,1671,0,1,264862
post_layernorm,1671,0,1,160768
gate_proj,1671,0,1,1024
up_proj,1671,0,1,992
act_fn,1671,0,1,138143
final_layernorm,1671,0,1,161104
lm_head,1671,0,1,736
embedding,1672,0,1,60911
input_layernorm,1672,0,1,158159
q_proj,1672,0,1,250016
k_proj,1672,0,1,38896
rope,1672,0,1,254270
post_layernorm,1672,0,1,157006
gate_proj,1672,0,1,1024
up_proj,1672,0,1,1008
act_fn,1672,0,1,138255
final_layernorm,1672,0,1,157039
lm_head,1672,0,1,736
embedding,1673,0,1,59504
input_layernorm,1673,0,1,156432
q_proj,1673,0,1,247375
k_proj,1673,0,1,38592
rope,1673,0,1,248479
post_layernorm,1673,0,1,155344
gate_proj,1673,0,1,879
up_proj,1673,0,1,1024
act_fn,1673,0,1,137247
final_layernorm,1673,0,1,155407
lm_head,1673,0,1,736
embedding,1674,0,1,62416
input_layernorm,1674,0,1,159984
q_proj,1674,0,1,252654
k_proj,1674,0,1,39792
rope,1674,0,1,259854
post_layernorm,1674,0,1,160128
gate_proj,1674,0,1,1008
up_proj,1674,0,1,864
act_fn,1674,0,1,137951
final_layernorm,1674,0,1,160735
lm_head,1674,0,1,736
embedding,1675,0,1,63183
input_layernorm,1675,0,1,162127
q_proj,1675,0,1,256172
k_proj,1675,0,1,40336
rope,1675,0,1,266653
post_layernorm,1675,0,1,160302
gate_proj,1675,0,1,879
up_proj,1675,0,1,1007
act_fn,1675,0,1,138144
final_layernorm,1675,0,1,161152
lm_head,1675,0,1,736
embedding,1676,0,1,61376
input_layernorm,1676,0,1,158271
q_proj,1676,0,1,249967
k_proj,1676,0,1,39199
rope,1676,0,1,254238
post_layernorm,1676,0,1,157599
gate_proj,1676,0,1,880
up_proj,1676,0,1,1008
act_fn,1676,0,1,138319
final_layernorm,1676,0,1,157454
lm_head,1676,0,1,736
embedding,1677,0,1,61296
input_layernorm,1677,0,1,159871
q_proj,1677,0,1,251871
k_proj,1677,0,1,39839
rope,1677,0,1,258223
post_layernorm,1677,0,1,158383
gate_proj,1677,0,1,1024
up_proj,1677,0,1,992
act_fn,1677,0,1,138751
final_layernorm,1677,0,1,158719
lm_head,1677,0,1,736
embedding,1678,0,1,60143
input_layernorm,1678,0,1,157520
q_proj,1678,0,1,247999
k_proj,1678,0,1,38816
rope,1678,0,1,250288
post_layernorm,1678,0,1,156271
gate_proj,1678,0,1,1008
up_proj,1678,0,1,879
act_fn,1678,0,1,137711
final_layernorm,1678,0,1,156270
lm_head,1678,0,1,736
embedding,1679,0,1,62896
input_layernorm,1679,0,1,161230
q_proj,1679,0,1,254975
k_proj,1679,0,1,40096
rope,1679,0,1,264382
post_layernorm,1679,0,1,160765
gate_proj,1679,0,1,752
up_proj,1679,0,1,1023
act_fn,1679,0,1,138270
final_layernorm,1679,0,1,160081
lm_head,1679,0,1,736
embedding,1680,0,1,62943
input_layernorm,1680,0,1,160223
q_proj,1680,0,1,253758
k_proj,1680,0,1,39599
rope,1680,0,1,261488
post_layernorm,1680,0,1,159199
gate_proj,1680,0,1,1008
up_proj,1680,0,1,1040
act_fn,1680,0,1,139007
final_layernorm,1680,0,1,159310
lm_head,1680,0,1,736
embedding,1681,0,1,59136
input_layernorm,1681,0,1,156910
q_proj,1681,0,1,247375
k_proj,1681,0,1,38464
rope,1681,0,1,248143
post_layernorm,1681,0,1,156111
gate_proj,1681,0,1,880
up_proj,1681,0,1,1040
act_fn,1681,0,1,137983
final_layernorm,1681,0,1,158704
lm_head,1681,0,1,736
embedding,1682,0,1,62431
input_layernorm,1682,0,1,161551
q_proj,1682,0,1,254510
k_proj,1682,0,1,40096
rope,1682,0,1,263231
post_layernorm,1682,0,1,159920
gate_proj,1682,0,1,1024
up_proj,1682,0,1,1024
act_fn,1682,0,1,138735
final_layernorm,1682,0,1,160575
lm_head,1682,0,1,736
embedding,1683,0,1,58944
input_layernorm,1683,0,1,156784
q_proj,1683,0,1,247135
k_proj,1683,0,1,38527
rope,1683,0,1,246654
post_layernorm,1683,0,1,155134
gate_proj,1683,0,1,1040
up_proj,1683,0,1,1008
act_fn,1683,0,1,138271
final_layernorm,1683,0,1,156334
lm_head,1683,0,1,736
embedding,1684,0,1,60607
input_layernorm,1684,0,1,157999
q_proj,1684,0,1,250158
k_proj,1684,0,1,39102
rope,1684,0,1,259855
post_layernorm,1684,0,1,158463
gate_proj,1684,0,1,863
up_proj,1684,0,1,864
act_fn,1684,0,1,138943
final_layernorm,1684,0,1,159069
lm_head,1684,0,1,736
embedding,1685,0,1,61408
input_layernorm,1685,0,1,160303
q_proj,1685,0,1,251952
k_proj,1685,0,1,39248
rope,1685,0,1,257998
post_layernorm,1685,0,1,159231
gate_proj,1685,0,1,1024
up_proj,1685,0,1,1023
act_fn,1685,0,1,138143
final_layernorm,1685,0,1,158927
lm_head,1685,0,1,736
embedding,1686,0,1,59712
input_layernorm,1686,0,1,157808
q_proj,1686,0,1,248606
k_proj,1686,0,1,38991
rope,1686,0,1,250991
post_layernorm,1686,0,1,156800
gate_proj,1686,0,1,1008
up_proj,1686,0,1,1024
act_fn,1686,0,1,138527
final_layernorm,1686,0,1,156846
lm_head,1686,0,1,736
embedding,1687,0,1,61616
input_layernorm,1687,0,1,159872
q_proj,1687,0,1,251919
k_proj,1687,0,1,39472
rope,1687,0,1,258159
post_layernorm,1687,0,1,159326
gate_proj,1687,0,1,1024
up_proj,1687,0,1,736
act_fn,1687,0,1,138543
final_layernorm,1687,0,1,159055
lm_head,1687,0,1,736
embedding,1688,0,1,62606
input_layernorm,1688,0,1,160831
q_proj,1688,0,1,254079
k_proj,1688,0,1,39616
rope,1688,0,1,262063
post_layernorm,1688,0,1,160190
gate_proj,1688,0,1,992
up_proj,1688,0,1,992
act_fn,1688,0,1,138512
final_layernorm,1688,0,1,160318
lm_head,1688,0,1,736
embedding,1689,0,1,59023
input_layernorm,1689,0,1,158206
q_proj,1689,0,1,250463
k_proj,1689,0,1,38880
rope,1689,0,1,253214
post_layernorm,1689,0,1,157997
gate_proj,1689,0,1,736
up_proj,1689,0,1,848
act_fn,1689,0,1,139103
final_layernorm,1689,0,1,157807
lm_head,1689,0,1,736
embedding,1690,0,1,63103
input_layernorm,1690,0,1,161488
q_proj,1690,0,1,254015
k_proj,1690,0,1,39521
rope,1690,0,1,261440
post_layernorm,1690,0,1,160657
gate_proj,1690,0,1,1008
up_proj,1690,0,1,879
act_fn,1690,0,1,139599
final_layernorm,1690,0,1,160288
lm_head,1690,0,1,736
embedding,1691,0,1,63279
input_layernorm,1691,0,1,161471
q_proj,1691,0,1,255230
k_proj,1691,0,1,40144
rope,1691,0,1,262942
post_layernorm,1691,0,1,160639
gate_proj,1691,0,1,1056
up_proj,1691,0,1,1024
act_fn,1691,0,1,139103
final_layernorm,1691,0,1,161583
lm_head,1691,0,1,736
embedding,1692,0,1,61615
input_layernorm,1692,0,1,159311
q_proj,1692,0,1,250991
k_proj,1692,0,1,39039
rope,1692,0,1,255535
post_layernorm,1692,0,1,158367
gate_proj,1692,0,1,879
up_proj,1692,0,1,879
act_fn,1692,0,1,138864
final_layernorm,1692,0,1,158943
lm_head,1692,0,1,736
embedding,1693,0,1,60704
input_layernorm,1693,0,1,159120
q_proj,1693,0,1,251038
k_proj,1693,0,1,38991
rope,1693,0,1,253679
post_layernorm,1693,0,1,157887
gate_proj,1693,0,1,1024
up_proj,1693,0,1,752
act_fn,1693,0,1,139728
final_layernorm,1693,0,1,160062
lm_head,1693,0,1,736
embedding,1694,0,1,62959
input_layernorm,1694,0,1,160272
q_proj,1694,0,1,252832
k_proj,1694,0,1,39679
rope,1694,0,1,260270
post_layernorm,1694,0,1,160494
gate_proj,1694,0,1,1008
up_proj,1694,0,1,1024
act_fn,1694,0,1,139568
final_layernorm,1694,0,1,159982
lm_head,1694,0,1,736
embedding,1695,0,1,61679
input_layernorm,1695,0,1,160462
q_proj,1695,0,1,252318
k_proj,1695,0,1,39440
rope,1695,0,1,257741
post_layernorm,1695,0,1,159647
gate_proj,1695,0,1,879
up_proj,1695,0,1,864
act_fn,1695,0,1,140432
final_layernorm,1695,0,1,159823
lm_head,1695,0,1,736
embedding,1696,0,1,63152
input_layernorm,1696,0,1,161055
q_proj,1696,0,1,254222
k_proj,1696,0,1,40048
rope,1696,0,1,263455
post_layernorm,1696,0,1,160992
gate_proj,1696,0,1,1040
up_proj,1696,0,1,736
act_fn,1696,0,1,140367
final_layernorm,1696,0,1,160927
lm_head,1696,0,1,736
embedding,1697,0,1,62432
input_layernorm,1697,0,1,161550
q_proj,1697,0,1,254511
k_proj,1697,0,1,40143
rope,1697,0,1,261053
post_layernorm,1697,0,1,160927
gate_proj,1697,0,1,1024
up_proj,1697,0,1,1024
act_fn,1697,0,1,139455
final_layernorm,1697,0,1,160657
lm_head,1697,0,1,736
embedding,1698,0,1,64639
input_layernorm,1698,0,1,163343
q_proj,1698,0,1,258526
k_proj,1698,0,1,40400
rope,1698,0,1,268047
post_layernorm,1698,0,1,163422
gate_proj,1698,0,1,1024
up_proj,1698,0,1,992
act_fn,1698,0,1,139855
final_layernorm,1698,0,1,162333
lm_head,1698,0,1,736
embedding,1699,0,1,64544
input_layernorm,1699,0,1,163790
q_proj,1699,0,1,258654
k_proj,1699,0,1,40159
rope,1699,0,1,269117
post_layernorm,1699,0,1,163437
gate_proj,1699,0,1,880
up_proj,1699,0,1,1024
act_fn,1699,0,1,140176
final_layernorm,1699,0,1,163310
lm_head,1699,0,1,736
embedding,1700,0,1,66336
input_layernorm,1700,0,1,164719
q_proj,1700,0,1,259791
k_proj,1700,0,1,41216
rope,1700,0,1,271152
post_layernorm,1700,0,1,164864
gate_proj,1700,0,1,1040
up_proj,1700,0,1,1023
act_fn,1700,0,1,140414
final_layernorm,1700,0,1,165055
lm_head,1700,0,1,736
embedding,1701,0,1,64560
input_layernorm,1701,0,1,163839
q_proj,1701,0,1,258797
k_proj,1701,0,1,40928
rope,1701,0,1,269598
post_layernorm,1701,0,1,163552
gate_proj,1701,0,1,1056
up_proj,1701,0,1,864
act_fn,1701,0,1,140942
final_layernorm,1701,0,1,164128
lm_head,1701,0,1,736
embedding,1702,0,1,62783
input_layernorm,1702,0,1,162175
q_proj,1702,0,1,255821
k_proj,1702,0,1,39917
rope,1702,0,1,262223
post_layernorm,1702,0,1,161711
gate_proj,1702,0,1,976
up_proj,1702,0,1,736
act_fn,1702,0,1,140015
final_layernorm,1702,0,1,161935
lm_head,1702,0,1,736
embedding,1703,0,1,58928
input_layernorm,1703,0,1,157087
q_proj,1703,0,1,247870
k_proj,1703,0,1,38464
rope,1703,0,1,246317
post_layernorm,1703,0,1,156750
gate_proj,1703,0,1,1040
up_proj,1703,0,1,1008
act_fn,1703,0,1,139743
final_layernorm,1703,0,1,156559
lm_head,1703,0,1,736
embedding,1704,0,1,64096
input_layernorm,1704,0,1,162608
q_proj,1704,0,1,258382
k_proj,1704,0,1,40511
rope,1704,0,1,268624
post_layernorm,1704,0,1,163329
gate_proj,1704,0,1,1024
up_proj,1704,0,1,864
act_fn,1704,0,1,140222
final_layernorm,1704,0,1,163280
lm_head,1704,0,1,736
embedding,1705,0,1,61103
input_layernorm,1705,0,1,160383
q_proj,1705,0,1,252190
k_proj,1705,0,1,39424
rope,1705,0,1,256285
post_layernorm,1705,0,1,159807
gate_proj,1705,0,1,896
up_proj,1705,0,1,848
act_fn,1705,0,1,140286
final_layernorm,1705,0,1,160335
lm_head,1705,0,1,736
embedding,1706,0,1,62784
input_layernorm,1706,0,1,162830
q_proj,1706,0,1,256270
k_proj,1706,0,1,40239
rope,1706,0,1,263935
post_layernorm,1706,0,1,162671
gate_proj,1706,0,1,736
up_proj,1706,0,1,1024
act_fn,1706,0,1,140847
final_layernorm,1706,0,1,162607
lm_head,1706,0,1,736
embedding,1707,0,1,61328
input_layernorm,1707,0,1,160192
q_proj,1707,0,1,253117
k_proj,1707,0,1,39600
rope,1707,0,1,257567
post_layernorm,1707,0,1,160239
gate_proj,1707,0,1,864
up_proj,1707,0,1,848
act_fn,1707,0,1,140592
final_layernorm,1707,0,1,159487
lm_head,1707,0,1,736
embedding,1708,0,1,62351
input_layernorm,1708,0,1,161312
q_proj,1708,0,1,253183
k_proj,1708,0,1,39408
rope,1708,0,1,257199
post_layernorm,1708,0,1,161007
gate_proj,1708,0,1,864
up_proj,1708,0,1,1024
act_fn,1708,0,1,140126
final_layernorm,1708,0,1,160095
lm_head,1708,0,1,736
embedding,1709,0,1,58576
input_layernorm,1709,0,1,158350
q_proj,1709,0,1,248863
k_proj,1709,0,1,38478
rope,1709,0,1,246255
post_layernorm,1709,0,1,157567
gate_proj,1709,0,1,1039
up_proj,1709,0,1,1008
act_fn,1709,0,1,140815
final_layernorm,1709,0,1,156782
lm_head,1709,0,1,736
embedding,1710,0,1,64640
input_layernorm,1710,0,1,164895
q_proj,1710,0,1,259295
k_proj,1710,0,1,40416
rope,1710,0,1,269325
post_layernorm,1710,0,1,164718
gate_proj,1710,0,1,1056
up_proj,1710,0,1,992
act_fn,1710,0,1,140864
final_layernorm,1710,0,1,163791
lm_head,1710,0,1,736
embedding,1711,0,1,63311
input_layernorm,1711,0,1,162910
q_proj,1711,0,1,256014
k_proj,1711,0,1,40081
rope,1711,0,1,261247
post_layernorm,1711,0,1,162495
gate_proj,1711,0,1,880
up_proj,1711,0,1,864
act_fn,1711,0,1,140975
final_layernorm,1711,0,1,161615
lm_head,1711,0,1,736
embedding,1712,0,1,65840
input_layernorm,1712,0,1,165119
q_proj,1712,0,1,261263
k_proj,1712,0,1,40687
rope,1712,0,1,271726
post_layernorm,1712,0,1,164591
gate_proj,1712,0,1,1008
up_proj,1712,0,1,864
act_fn,1712,0,1,142495
final_layernorm,1712,0,1,163936
lm_head,1712,0,1,736
embedding,1713,0,1,66223
input_layernorm,1713,0,1,166703
q_proj,1713,0,1,263007
k_proj,1713,0,1,41280
rope,1713,0,1,276431
post_layernorm,1713,0,1,166481
gate_proj,1713,0,1,991
up_proj,1713,0,1,848
act_fn,1713,0,1,141967
final_layernorm,1713,0,1,166367
lm_head,1713,0,1,736
embedding,1714,0,1,62671
input_layernorm,1714,0,1,162542
q_proj,1714,0,1,254655
k_proj,1714,0,1,40064
rope,1714,0,1,259869
post_layernorm,1714,0,1,161982
gate_proj,1714,0,1,1024
up_proj,1714,0,1,1008
act_fn,1714,0,1,141135
final_layernorm,1714,0,1,161375
lm_head,1714,0,1,736
embedding,1715,0,1,61743
input_layernorm,1715,0,1,161070
q_proj,1715,0,1,254063
k_proj,1715,0,1,39360
rope,1715,0,1,255743
post_layernorm,1715,0,1,160207
gate_proj,1715,0,1,1024
up_proj,1715,0,1,976
act_fn,1715,0,1,141471
final_layernorm,1715,0,1,162225
lm_head,1715,0,1,736
embedding,1716,0,1,65263
input_layernorm,1716,0,1,165039
q_proj,1716,0,1,259166
k_proj,1716,0,1,40639
rope,1716,0,1,268479
post_layernorm,1716,0,1,164958
gate_proj,1716,0,1,864
up_proj,1716,0,1,896
act_fn,1716,0,1,141567
final_layernorm,1716,0,1,163905
lm_head,1716,0,1,736
embedding,1717,0,1,63215
input_layernorm,1717,0,1,163552
q_proj,1717,0,1,257359
k_proj,1717,0,1,40271
rope,1717,0,1,262960
post_layernorm,1717,0,1,163968
gate_proj,1717,0,1,880
up_proj,1717,0,1,1024
act_fn,1717,0,1,141839
final_layernorm,1717,0,1,162943
lm_head,1717,0,1,736
embedding,1718,0,1,61119
input_layernorm,1718,0,1,160783
q_proj,1718,0,1,252255
k_proj,1718,0,1,38895
rope,1718,0,1,254494
post_layernorm,1718,0,1,160205
gate_proj,1718,0,1,1040
up_proj,1718,0,1,1024
act_fn,1718,0,1,141792
final_layernorm,1718,0,1,159807
lm_head,1718,0,1,736
embedding,1719,0,1,65455
input_layernorm,1719,0,1,165519
q_proj,1719,0,1,259872
k_proj,1719,0,1,40704
rope,1719,0,1,269662
post_layernorm,1719,0,1,165135
gate_proj,1719,0,1,896
up_proj,1719,0,1,864
act_fn,1719,0,1,142351
final_layernorm,1719,0,1,164720
lm_head,1719,0,1,736
embedding,1720,0,1,62543
input_layernorm,1720,0,1,162781
q_proj,1720,0,1,256511
k_proj,1720,0,1,39680
rope,1720,0,1,260973
post_layernorm,1720,0,1,163997
gate_proj,1720,0,1,1008
up_proj,1720,0,1,736
act_fn,1720,0,1,141983
final_layernorm,1720,0,1,162558
lm_head,1720,0,1,736
embedding,1721,0,1,65808
input_layernorm,1721,0,1,165855
q_proj,1721,0,1,260368
k_proj,1721,0,1,40785
rope,1721,0,1,268829
post_layernorm,1721,0,1,165935
gate_proj,1721,0,1,1008
up_proj,1721,0,1,992
act_fn,1721,0,1,142591
final_layernorm,1721,0,1,163854
lm_head,1721,0,1,736
embedding,1722,0,1,62655
input_layernorm,1722,0,1,163503
q_proj,1722,0,1,256448
k_proj,1722,0,1,39840
rope,1722,0,1,261085
post_layernorm,1722,0,1,162958
gate_proj,1722,0,1,896
up_proj,1722,0,1,992
act_fn,1722,0,1,142463
final_layernorm,1722,0,1,161952
lm_head,1722,0,1,736
embedding,1723,0,1,65599
input_layernorm,1723,0,1,165600
q_proj,1723,0,1,259871
k_proj,1723,0,1,40704
rope,1723,0,1,267869
post_layernorm,1723,0,1,164862
